video_id,path,duration
1991,/videos/2020-02-03/shoder-muddleheadedly-long.mp4,30
558,/videos/2020-02-02/citrinin-niobites-short.mp4,7
1110,/root/bucket1/citrinin-niobites-long.mp4,57
1873,/videos/2020-02-03/regulus-idealiser-short.mp4,23
1233,/videos/2020-02-01/regulus-idealiser-long.mp4,48
1514,/videos/2020-02-01/bioptic-sweetness-short.mp4,12
1331,/root/bucket1/bioptic-sweetness-long.mp4,51
1091,/root/bucket3/solely-hemocyte-short.mp4,11
1293,/media/solely-hemocyte-long.mp4,41
714,/root/bucket2/ailurophobes-fashionably-short.mp4,15
1634,/root/bucket1/ailurophobes-fashionably-long.mp4,34
156,/root/bucket4/barging-recreancies-short.mp4,13
1078,/videos/2020-02-04/barging-recreancies-long.mp4,37
1820,/videos/2020-02-03/owning-bilobated-short.mp4,25
1996,/videos/2020-02-02/owning-bilobated-long.mp4,59
924,/videos/2020-02-03/sparoid-refinish-short.mp4,26
419,/root/bucket4/sparoid-refinish-long.mp4,41
451,/root/bucket5/dalliances-orgastic-short.mp4,27
540,/videos/2020-02-01/dalliances-orgastic-long.mp4,59
572,/videos/2020-02-04/tidiest-snowshoeing-short.mp4,25
625,/videos/2020-02-04/tidiest-snowshoeing-long.mp4,36
999,/media/overlooked-gynaeceums-short.mp4,27
1010,/root/bucket3/overlooked-gynaeceums-long.mp4,52
1209,/videos/2020-02-03/supraliminally-wafered-short.mp4,15
397,/root/bucket1/supraliminally-wafered-long.mp4,29
1165,/root/bucket5/vasectomised-transmove-short.mp4,26
1924,/root/bucket2/vasectomised-transmove-long.mp4,39
1558,/videos/2020-02-03/animateness-plasmolyse-short.mp4,8
370,/videos/2020-02-02/animateness-plasmolyse-long.mp4,47
1912,/root/bucket1/subclassify-sulphas-short.mp4,8
28,/videos/2020-02-01/subclassify-sulphas-long.mp4,33
943,/root/bucket1/croutes-salutiferous-short.mp4,7
768,/root/bucket5/croutes-salutiferous-long.mp4,53
1057,/root/bucket2/colleted-jurists-short.mp4,8
1168,/root/bucket2/colleted-jurists-long.mp4,58
1969,/root/bucket2/sprayier-nondenominationalism-short.mp4,23
1630,/videos/2020-02-04/sprayier-nondenominationalism-long.mp4,30
1104,/videos/2020-02-04/souvlakias-licencers-short.mp4,11
149,/root/bucket5/souvlakias-licencers-long.mp4,38
1222,/videos/2020-02-01/archiepiscopate-bluegown-short.mp4,8
1501,/root/bucket5/archiepiscopate-bluegown-long.mp4,58
1359,/root/bucket2/tumultuousness-vodcasters-short.mp4,12
1715,/root/bucket4/tumultuousness-vodcasters-long.mp4,60
102,/root/bucket5/definability-insofar-short.mp4,20
290,/root/bucket2/definability-insofar-long.mp4,33
1599,/videos/2020-02-02/accessarily-danton-short.mp4,7
709,/videos/2020-02-02/accessarily-danton-long.mp4,39
926,/videos/2020-02-03/metronomes-propositions-short.mp4,20
912,/media/metronomes-propositions-long.mp4,28
862,/root/bucket4/firerooms-perciform-short.mp4,17
1244,/videos/2020-02-01/firerooms-perciform-long.mp4,56
969,/media/chachkas-xiphophyllous-short.mp4,9
1556,/videos/2020-02-01/chachkas-xiphophyllous-long.mp4,51
606,/root/bucket2/tormentils-corves-short.mp4,6
651,/videos/2020-02-03/tormentils-corves-long.mp4,37
464,/root/bucket3/enfoldment-bobolink-short.mp4,17
833,/media/enfoldment-bobolink-long.mp4,45
1457,/videos/2020-02-01/spadilles-thyrsus-short.mp4,23
1983,/root/bucket2/spadilles-thyrsus-long.mp4,43
1889,/root/bucket1/morsels-borderline-short.mp4,13
1730,/videos/2020-02-04/morsels-borderline-long.mp4,29
1835,/media/carpogonia-pretreating-short.mp4,16
1621,/videos/2020-02-02/carpogonia-pretreating-long.mp4,60
411,/videos/2020-02-03/fernier-odiousnesses-short.mp4,29
1362,/videos/2020-02-03/fernier-odiousnesses-long.mp4,41
996,/videos/2020-02-04/bundies-ropily-short.mp4,14
1681,/videos/2020-02-02/bundies-ropily-long.mp4,57
1555,/root/bucket1/operettists-precentorship-short.mp4,23
143,/videos/2020-02-03/operettists-precentorship-long.mp4,26
1017,/root/bucket3/endoparasites-turgidness-short.mp4,11
590,/media/endoparasites-turgidness-long.mp4,30
792,/root/bucket2/reviewable-globing-short.mp4,9
13,/root/bucket3/reviewable-globing-long.mp4,43
289,/videos/2020-02-03/trouvaille-sulfurises-short.mp4,6
237,/videos/2020-02-04/trouvaille-sulfurises-long.mp4,33
1620,/root/bucket1/retreating-anabolisms-short.mp4,8
1121,/root/bucket5/retreating-anabolisms-long.mp4,31
1930,/root/bucket4/squirmy-capsulizing-short.mp4,13
426,/videos/2020-02-04/squirmy-capsulizing-long.mp4,31
1421,/root/bucket4/ineffectualnesses-abyssopelagic-short.mp4,10
892,/videos/2020-02-03/ineffectualnesses-abyssopelagic-long.mp4,25
1934,/root/bucket3/plottier-tortoises-short.mp4,17
1708,/root/bucket1/plottier-tortoises-long.mp4,37
771,/root/bucket4/regularly-unroots-short.mp4,18
664,/videos/2020-02-01/regularly-unroots-long.mp4,28
1796,/root/bucket3/filming-bradoons-short.mp4,23
1150,/videos/2020-02-02/filming-bradoons-long.mp4,29
1294,/root/bucket1/proportionments-mouchards-short.mp4,11
1264,/root/bucket5/proportionments-mouchards-long.mp4,40
1566,/root/bucket5/shells-romanizing-short.mp4,15
89,/videos/2020-02-02/shells-romanizing-long.mp4,26
1925,/media/kindliness-screensaver-short.mp4,16
514,/root/bucket2/kindliness-screensaver-long.mp4,31
853,/root/bucket4/sapours-rassling-short.mp4,13
1516,/videos/2020-02-03/sapours-rassling-long.mp4,50
326,/root/bucket1/incalescences-homaloids-short.mp4,12
1727,/root/bucket5/incalescences-homaloids-long.mp4,44
1105,/root/bucket1/herewith-areached-short.mp4,28
1063,/root/bucket1/herewith-areached-long.mp4,51
116,/videos/2020-02-02/astarboard-randems-short.mp4,7
232,/root/bucket5/astarboard-randems-long.mp4,51
795,/root/bucket4/lammergeyers-kickout-short.mp4,29
217,/root/bucket4/lammergeyers-kickout-long.mp4,25
1984,/videos/2020-02-01/panzerotto-frangipanni-short.mp4,22
264,/root/bucket2/panzerotto-frangipanni-long.mp4,31
100,/root/bucket1/farfetchedness-overcapitalize-short.mp4,28
635,/videos/2020-02-02/farfetchedness-overcapitalize-long.mp4,56
400,/videos/2020-02-04/laparoscopic-matamatas-short.mp4,11
692,/root/bucket1/laparoscopic-matamatas-long.mp4,45
430,/root/bucket4/lightninged-cholestyramine-short.mp4,25
1913,/root/bucket2/lightninged-cholestyramine-long.mp4,52
544,/root/bucket3/unhaunted-resought-short.mp4,16
530,/videos/2020-02-04/unhaunted-resought-long.mp4,40
1184,/root/bucket5/flittering-containerise-short.mp4,29
1515,/root/bucket5/flittering-containerise-long.mp4,31
428,/videos/2020-02-03/getting-executing-short.mp4,18
1788,/root/bucket4/getting-executing-long.mp4,34
618,/videos/2020-02-03/signoras-pestful-short.mp4,16
1124,/root/bucket5/signoras-pestful-long.mp4,39
1823,/videos/2020-02-03/uprightly-boiled-short.mp4,25
1464,/videos/2020-02-03/uprightly-boiled-long.mp4,35
910,/root/bucket4/sissynesses-rocker-short.mp4,8
15,/root/bucket2/sissynesses-rocker-long.mp4,27
1942,/videos/2020-02-01/theosophisms-hydroxyls-short.mp4,27
1992,/root/bucket3/theosophisms-hydroxyls-long.mp4,44
1158,/media/resonator-aerofoils-short.mp4,23
1151,/videos/2020-02-02/resonator-aerofoils-long.mp4,57
179,/root/bucket1/abuna-billon-short.mp4,6
1642,/videos/2020-02-03/abuna-billon-long.mp4,57
1949,/media/gazers-bittersweetly-short.mp4,7
1569,/root/bucket5/gazers-bittersweetly-long.mp4,37
623,/root/bucket3/blanch-yolky-short.mp4,9
1959,/media/blanch-yolky-long.mp4,47
1748,/videos/2020-02-01/kinetheodolite-kidder-short.mp4,6
1869,/videos/2020-02-03/kinetheodolite-kidder-long.mp4,56
38,/root/bucket3/flambeaux-burnishments-short.mp4,28
1101,/videos/2020-02-03/flambeaux-burnishments-long.mp4,58
1075,/root/bucket5/baron-anagrammatizing-short.mp4,8
399,/root/bucket2/baron-anagrammatizing-long.mp4,54
1366,/root/bucket5/heil-gropers-short.mp4,23
1477,/videos/2020-02-02/heil-gropers-long.mp4,52
119,/videos/2020-02-04/deterge-unbloody-short.mp4,24
686,/videos/2020-02-03/deterge-unbloody-long.mp4,60
1747,/videos/2020-02-02/abaya-greaseband-short.mp4,23
607,/root/bucket5/abaya-greaseband-long.mp4,41
1118,/media/snaggiest-merchant-short.mp4,13
982,/media/snaggiest-merchant-long.mp4,56
55,/root/bucket4/dirigiste-protist-short.mp4,18
985,/root/bucket2/dirigiste-protist-long.mp4,26
1363,/media/glaucomatous-vaginitis-short.mp4,21
1380,/media/glaucomatous-vaginitis-long.mp4,25
484,/root/bucket2/buckayro-halloes-short.mp4,10
1160,/videos/2020-02-04/buckayro-halloes-long.mp4,40
610,/root/bucket3/overelaborations-anciently-short.mp4,27
1861,/videos/2020-02-02/overelaborations-anciently-long.mp4,48
1993,/root/bucket3/mainframes-renewed-short.mp4,26
169,/videos/2020-02-02/mainframes-renewed-long.mp4,31
576,/videos/2020-02-02/exultations-ischiatic-short.mp4,23
129,/root/bucket2/exultations-ischiatic-long.mp4,38
1123,/videos/2020-02-02/obeahing-sempervivums-short.mp4,8
754,/root/bucket4/obeahing-sempervivums-long.mp4,26
1537,/root/bucket3/prolongable-triplying-short.mp4,16
1413,/videos/2020-02-03/prolongable-triplying-long.mp4,48
420,/videos/2020-02-01/madaming-doff-short.mp4,22
1705,/videos/2020-02-03/madaming-doff-long.mp4,41
1403,/root/bucket5/sporocarp-biofuels-short.mp4,18
1076,/videos/2020-02-02/sporocarp-biofuels-long.mp4,57
1597,/videos/2020-02-03/interlaminating-tidemill-short.mp4,5
872,/root/bucket1/interlaminating-tidemill-long.mp4,53
1128,/root/bucket2/counterflow-epizoa-short.mp4,14
1066,/media/counterflow-epizoa-long.mp4,43
1702,/videos/2020-02-03/ren-deadwoods-short.mp4,15
1270,/root/bucket3/ren-deadwoods-long.mp4,28
1116,/videos/2020-02-02/malingerers-calyptrate-short.mp4,5
791,/root/bucket2/malingerers-calyptrate-long.mp4,48
1952,/videos/2020-02-03/breachers-roentgenograms-short.mp4,25
950,/videos/2020-02-01/breachers-roentgenograms-long.mp4,28
1840,/root/bucket1/intensatives-flammabilities-short.mp4,29
53,/root/bucket3/intensatives-flammabilities-long.mp4,47
794,/videos/2020-02-04/overextravagant-guanazolos-short.mp4,26
402,/videos/2020-02-01/overextravagant-guanazolos-long.mp4,36
519,/videos/2020-02-01/hopeful-supranationalism-short.mp4,29
1964,/root/bucket5/hopeful-supranationalism-long.mp4,47
1208,/root/bucket2/tridacnas-heliotropism-short.mp4,15
245,/root/bucket5/tridacnas-heliotropism-long.mp4,49
1273,/videos/2020-02-02/upsee-fiddlesticks-short.mp4,25
1698,/root/bucket2/upsee-fiddlesticks-long.mp4,50
1832,/root/bucket3/unwhistleable-breakbeats-short.mp4,14
1495,/media/unwhistleable-breakbeats-long.mp4,36
7,/videos/2020-02-02/raita-fatiguing-short.mp4,6
1881,/videos/2020-02-03/raita-fatiguing-long.mp4,43
343,/media/preheats-haole-short.mp4,13
123,/root/bucket3/preheats-haole-long.mp4,60
639,/root/bucket1/straked-extendant-short.mp4,25
97,/root/bucket3/straked-extendant-long.mp4,60
1476,/videos/2020-02-03/friskers-galvanotropic-short.mp4,29
1034,/videos/2020-02-04/friskers-galvanotropic-long.mp4,59
1851,/videos/2020-02-02/emball-encyclic-short.mp4,18
1198,/root/bucket2/emball-encyclic-long.mp4,52
161,/videos/2020-02-01/sorely-phytonadiones-short.mp4,19
1577,/videos/2020-02-02/sorely-phytonadiones-long.mp4,42
547,/root/bucket2/cauterized-appropriation-short.mp4,7
248,/root/bucket5/cauterized-appropriation-long.mp4,34
103,/root/bucket2/refrainment-wisdoms-short.mp4,8
1606,/root/bucket4/refrainment-wisdoms-long.mp4,27
260,/root/bucket5/contrarinesses-swimmings-short.mp4,14
1166,/root/bucket5/contrarinesses-swimmings-long.mp4,26
1370,/root/bucket1/dull-rigling-short.mp4,23
856,/root/bucket2/dull-rigling-long.mp4,40
854,/root/bucket2/streakinesses-overmelt-short.mp4,11
1307,/root/bucket1/streakinesses-overmelt-long.mp4,32
1826,/media/cognoscenti-waterworn-short.mp4,13
350,/root/bucket4/cognoscenti-waterworn-long.mp4,54
1296,/root/bucket2/incognitas-asepticise-short.mp4,27
1899,/videos/2020-02-03/incognitas-asepticise-long.mp4,39
25,/media/astringencies-shoots-short.mp4,29
1337,/videos/2020-02-01/astringencies-shoots-long.mp4,57
1565,/root/bucket1/prohibitiveness-peptids-short.mp4,26
1177,/videos/2020-02-04/prohibitiveness-peptids-long.mp4,52
716,/videos/2020-02-02/hutted-feued-short.mp4,28
1285,/videos/2020-02-02/hutted-feued-long.mp4,25
261,/root/bucket2/preboarding-cassenes-short.mp4,22
747,/videos/2020-02-01/preboarding-cassenes-long.mp4,60
1551,/root/bucket1/corrugated-bemusedly-short.mp4,29
1610,/root/bucket4/corrugated-bemusedly-long.mp4,37
1603,/root/bucket1/nutation-centripetalisms-short.mp4,24
986,/videos/2020-02-02/nutation-centripetalisms-long.mp4,32
272,/videos/2020-02-04/fetologies-drowses-short.mp4,26
1040,/root/bucket1/fetologies-drowses-long.mp4,47
21,/videos/2020-02-04/praiseworthy-enteropneustal-short.mp4,14
454,/videos/2020-02-04/praiseworthy-enteropneustal-long.mp4,34
896,/root/bucket3/gnarling-subcollege-short.mp4,16
1439,/root/bucket4/gnarling-subcollege-long.mp4,37
1750,/root/bucket4/rutherfords-tallats-short.mp4,9
909,/root/bucket4/rutherfords-tallats-long.mp4,54
588,/videos/2020-02-02/offline-intercorrelated-short.mp4,23
871,/root/bucket2/offline-intercorrelated-long.mp4,54
213,/videos/2020-02-03/alineations-lordlinesses-short.mp4,18
1780,/root/bucket4/alineations-lordlinesses-long.mp4,48
1922,/videos/2020-02-03/gangplows-armouries-short.mp4,13
145,/videos/2020-02-03/gangplows-armouries-long.mp4,26
1768,/root/bucket4/extremities-imitated-short.mp4,11
767,/root/bucket4/extremities-imitated-long.mp4,54
1073,/root/bucket5/steamroller-mousepieces-short.mp4,7
1939,/videos/2020-02-01/steamroller-mousepieces-long.mp4,47
1962,/videos/2020-02-03/valuers-otherguess-short.mp4,29
85,/root/bucket5/valuers-otherguess-long.mp4,41
5,/media/cocks-sarrasins-short.mp4,27
192,/videos/2020-02-03/cocks-sarrasins-long.mp4,40
1170,/root/bucket5/ultramontanism-destructibilities-short.mp4,22
10,/videos/2020-02-02/ultramontanism-destructibilities-long.mp4,48
313,/videos/2020-02-02/dicht-druxiest-short.mp4,25
389,/root/bucket2/dicht-druxiest-long.mp4,43
133,/root/bucket1/chields-hoten-short.mp4,23
440,/root/bucket5/chields-hoten-long.mp4,40
1392,/videos/2020-02-04/smackers-hubbly-short.mp4,29
1581,/media/smackers-hubbly-long.mp4,50
744,/root/bucket1/doyenne-seaports-short.mp4,24
126,/root/bucket1/doyenne-seaports-long.mp4,34
1205,/media/mistouches-epidotisation-short.mp4,17
78,/root/bucket5/mistouches-epidotisation-long.mp4,44
965,/media/inconvertible-exsiccates-short.mp4,30
1039,/root/bucket5/inconvertible-exsiccates-long.mp4,53
415,/videos/2020-02-03/mackintoshes-cablet-short.mp4,12
174,/videos/2020-02-04/mackintoshes-cablet-long.mp4,40
1911,/videos/2020-02-04/acquisitor-gab-short.mp4,16
1281,/root/bucket1/acquisitor-gab-long.mp4,28
539,/videos/2020-02-01/berleying-preferment-short.mp4,28
554,/root/bucket5/berleying-preferment-long.mp4,32
798,/root/bucket5/horopter-pindown-short.mp4,27
1713,/videos/2020-02-02/horopter-pindown-long.mp4,40
230,/root/bucket1/thiophens-disgruntling-short.mp4,29
1458,/root/bucket2/thiophens-disgruntling-long.mp4,56
1299,/videos/2020-02-04/unappointed-endash-short.mp4,21
406,/root/bucket2/unappointed-endash-long.mp4,44
369,/videos/2020-02-04/oropharynxes-worthiness-short.mp4,8
1799,/root/bucket3/oropharynxes-worthiness-long.mp4,46
1079,/videos/2020-02-03/siffles-touse-short.mp4,9
437,/media/siffles-touse-long.mp4,38
1617,/root/bucket5/labiates-comsymp-short.mp4,26
1985,/root/bucket1/labiates-comsymp-long.mp4,40
1048,/root/bucket1/rewear-gross-short.mp4,24
741,/root/bucket5/rewear-gross-long.mp4,54
49,/root/bucket4/divinities-izars-short.mp4,10
405,/videos/2020-02-01/divinities-izars-long.mp4,36
366,/root/bucket5/tollgates-immedicably-short.mp4,22
26,/root/bucket5/tollgates-immedicably-long.mp4,43
983,/videos/2020-02-01/polysemous-malacia-short.mp4,28
8,/root/bucket5/polysemous-malacia-long.mp4,48
1736,/root/bucket4/naunts-regrowing-short.mp4,10
96,/videos/2020-02-04/naunts-regrowing-long.mp4,32
1423,/root/bucket3/discontinuities-reoiling-short.mp4,29
1301,/root/bucket3/discontinuities-reoiling-long.mp4,40
848,/root/bucket1/divineress-febrile-short.mp4,25
1387,/videos/2020-02-03/divineress-febrile-long.mp4,28
250,/videos/2020-02-04/shriveled-enervated-short.mp4,14
581,/root/bucket2/shriveled-enervated-long.mp4,53
1414,/root/bucket2/vapulations-unpoisons-short.mp4,29
446,/media/vapulations-unpoisons-long.mp4,45
1348,/media/imparting-urinometer-short.mp4,25
964,/videos/2020-02-04/imparting-urinometer-long.mp4,56
1253,/root/bucket1/duckshoves-colorers-short.mp4,7
1829,/media/duckshoves-colorers-long.mp4,42
1321,/videos/2020-02-02/unsophisticate-runout-short.mp4,28
472,/videos/2020-02-02/unsophisticate-runout-long.mp4,50
1895,/root/bucket3/essentialised-roisterous-short.mp4,19
1256,/root/bucket5/essentialised-roisterous-long.mp4,27
1126,/root/bucket3/numchuck-nitpickers-short.mp4,14
1598,/root/bucket3/numchuck-nitpickers-long.mp4,36
278,/root/bucket4/hijackings-bishopdom-short.mp4,11
1268,/root/bucket3/hijackings-bishopdom-long.mp4,25
807,/root/bucket3/conne-carillonist-short.mp4,5
32,/root/bucket4/conne-carillonist-long.mp4,59
720,/root/bucket4/cohesions-dismayingly-short.mp4,16
1009,/root/bucket4/cohesions-dismayingly-long.mp4,56
880,/videos/2020-02-03/abaya-dedifferentiation-short.mp4,10
1311,/videos/2020-02-01/abaya-dedifferentiation-long.mp4,54
106,/videos/2020-02-02/frontier-aquaplaners-short.mp4,19
929,/root/bucket1/frontier-aquaplaners-long.mp4,56
827,/videos/2020-02-01/nolition-foreslacking-short.mp4,20
335,/media/nolition-foreslacking-long.mp4,44
340,/media/exabyte-senior-short.mp4,18
1497,/videos/2020-02-04/exabyte-senior-long.mp4,56
542,/root/bucket1/inanes-bemedalling-short.mp4,20
0,/root/bucket2/inanes-bemedalling-long.mp4,48
1789,/root/bucket3/cavings-schlimazel-short.mp4,29
1295,/media/cavings-schlimazel-long.mp4,57
587,/videos/2020-02-03/hulloed-petrifaction-short.mp4,14
1897,/root/bucket1/hulloed-petrifaction-long.mp4,52
1175,/root/bucket5/cosmologist-ornithology-short.mp4,16
1699,/root/bucket5/cosmologist-ornithology-long.mp4,48
1589,/root/bucket5/icebergs-urolagnia-short.mp4,7
805,/videos/2020-02-02/icebergs-urolagnia-long.mp4,49
74,/root/bucket4/bottine-areosystile-short.mp4,26
1567,/videos/2020-02-04/bottine-areosystile-long.mp4,40
1540,/media/malik-pretreatment-short.mp4,12
54,/videos/2020-02-03/malik-pretreatment-long.mp4,52
975,/videos/2020-02-01/garnered-adaptability-short.mp4,29
1144,/media/garnered-adaptability-long.mp4,27
1575,/videos/2020-02-01/counteradaptation-gamahuched-short.mp4,11
1070,/videos/2020-02-01/counteradaptation-gamahuched-long.mp4,30
1399,/root/bucket1/tribalisms-sargoses-short.mp4,24
697,/videos/2020-02-01/tribalisms-sargoses-long.mp4,57
507,/root/bucket2/unred-pleuch-short.mp4,12
95,/root/bucket3/unred-pleuch-long.mp4,42
657,/root/bucket1/sundris-oligomerizations-short.mp4,21
1022,/videos/2020-02-02/sundris-oligomerizations-long.mp4,27
384,/videos/2020-02-02/bylander-excluded-short.mp4,18
167,/videos/2020-02-02/bylander-excluded-long.mp4,35
769,/videos/2020-02-03/unbedinned-trigonal-short.mp4,17
861,/videos/2020-02-03/unbedinned-trigonal-long.mp4,42
1521,/media/prayerfully-unpolarizable-short.mp4,13
1179,/videos/2020-02-02/prayerfully-unpolarizable-long.mp4,43
319,/root/bucket2/achromatization-saffian-short.mp4,16
715,/root/bucket2/achromatization-saffian-long.mp4,27
118,/videos/2020-02-01/parmacitie-scintillator-short.mp4,26
177,/root/bucket5/parmacitie-scintillator-long.mp4,28
1706,/videos/2020-02-03/brers-resends-short.mp4,19
1914,/videos/2020-02-04/brers-resends-long.mp4,49
1900,/root/bucket1/impropriates-allergists-short.mp4,6
951,/root/bucket2/impropriates-allergists-long.mp4,44
283,/root/bucket3/antiquark-religionary-short.mp4,14
31,/videos/2020-02-02/antiquark-religionary-long.mp4,43
1008,/media/knubbles-sampled-short.mp4,29
1127,/videos/2020-02-02/knubbles-sampled-long.mp4,60
772,/media/dumfounders-debarkation-short.mp4,11
189,/videos/2020-02-03/dumfounders-debarkation-long.mp4,52
1502,/videos/2020-02-03/besmears-summarizer-short.mp4,5
336,/videos/2020-02-01/besmears-summarizer-long.mp4,37
210,/root/bucket5/xylographed-epicycloidal-short.mp4,5
508,/videos/2020-02-03/xylographed-epicycloidal-long.mp4,40
1068,/videos/2020-02-01/uncapes-imparling-short.mp4,22
1032,/root/bucket2/uncapes-imparling-long.mp4,35
755,/videos/2020-02-01/farolito-fundamentalisms-short.mp4,19
661,/videos/2020-02-03/farolito-fundamentalisms-long.mp4,26
1607,/videos/2020-02-03/habitation-rudds-short.mp4,20
128,/root/bucket3/habitation-rudds-long.mp4,37
300,/videos/2020-02-01/inconcinnity-deified-short.mp4,20
809,/media/inconcinnity-deified-long.mp4,32
1190,/root/bucket5/outlies-disobligatory-short.mp4,27
857,/videos/2020-02-03/outlies-disobligatory-long.mp4,31
1249,/root/bucket5/monolatrist-bankrollers-short.mp4,21
734,/root/bucket4/monolatrist-bankrollers-long.mp4,37
180,/root/bucket2/contendents-unascended-short.mp4,12
1946,/videos/2020-02-01/contendents-unascended-long.mp4,33
1324,/root/bucket3/scarey-seaquakes-short.mp4,25
1654,/root/bucket5/scarey-seaquakes-long.mp4,42
737,/root/bucket4/abundance-plottered-short.mp4,30
529,/root/bucket3/abundance-plottered-long.mp4,55
1862,/root/bucket1/mistaught-jols-short.mp4,24
632,/root/bucket5/mistaught-jols-long.mp4,59
650,/videos/2020-02-03/individua-carbonyls-short.mp4,16
468,/videos/2020-02-02/individua-carbonyls-long.mp4,33
1484,/root/bucket2/greening-betaxed-short.mp4,8
1182,/videos/2020-02-03/greening-betaxed-long.mp4,41
76,/videos/2020-02-01/screens-ippon-short.mp4,29
1591,/videos/2020-02-02/screens-ippon-long.mp4,43
1247,/root/bucket5/plottages-vomicas-short.mp4,9
904,/videos/2020-02-03/plottages-vomicas-long.mp4,59
481,/videos/2020-02-03/coches-flexitarian-short.mp4,26
381,/videos/2020-02-03/coches-flexitarian-long.mp4,54
120,/root/bucket1/blinking-trankums-short.mp4,5
1868,/videos/2020-02-04/blinking-trankums-long.mp4,45
220,/root/bucket2/oppilation-soundness-short.mp4,30
1536,/videos/2020-02-03/oppilation-soundness-long.mp4,37
835,/videos/2020-02-01/saturability-gelatinate-short.mp4,8
831,/videos/2020-02-04/saturability-gelatinate-long.mp4,53
1415,/media/presummit-sibyllic-short.mp4,9
1602,/videos/2020-02-04/presummit-sibyllic-long.mp4,47
497,/videos/2020-02-02/unbury-buckers-short.mp4,24
1818,/media/unbury-buckers-long.mp4,51
847,/root/bucket2/clementine-microflora-short.mp4,25
1785,/root/bucket4/clementine-microflora-long.mp4,37
1314,/root/bucket5/acronically-noninstitutionalized-short.mp4,26
977,/root/bucket1/acronically-noninstitutionalized-long.mp4,50
255,/root/bucket5/passersby-hyperkineses-short.mp4,15
29,/videos/2020-02-01/passersby-hyperkineses-long.mp4,60
1409,/root/bucket1/gluttonously-fertilises-short.mp4,17
1968,/videos/2020-02-02/gluttonously-fertilises-long.mp4,55
1804,/root/bucket5/heathenizing-disnest-short.mp4,13
73,/root/bucket2/heathenizing-disnest-long.mp4,48
330,/videos/2020-02-03/hectoringly-preconditioning-short.mp4,12
1754,/root/bucket5/hectoringly-preconditioning-long.mp4,44
984,/root/bucket3/savoyards-hognuts-short.mp4,18
921,/root/bucket5/savoyards-hognuts-long.mp4,60
1232,/videos/2020-02-03/pitchiness-latexes-short.mp4,16
1772,/videos/2020-02-03/pitchiness-latexes-long.mp4,43
1140,/videos/2020-02-01/doodoo-dudism-short.mp4,26
479,/videos/2020-02-02/doodoo-dudism-long.mp4,58
1283,/root/bucket5/liftgates-merozoite-short.mp4,16
1523,/videos/2020-02-01/liftgates-merozoite-long.mp4,60
1627,/videos/2020-02-04/rapidly-vacantnesses-short.mp4,19
673,/root/bucket2/rapidly-vacantnesses-long.mp4,49
1279,/videos/2020-02-01/anabranches-ligure-short.mp4,20
1931,/videos/2020-02-04/anabranches-ligure-long.mp4,45
137,/media/deltiologist-motley-short.mp4,6
1250,/root/bucket3/deltiologist-motley-long.mp4,41
1433,/videos/2020-02-01/epididymal-grissino-short.mp4,15
1489,/root/bucket5/epididymal-grissino-long.mp4,51
1036,/root/bucket2/conjugates-confederates-short.mp4,30
1345,/root/bucket3/conjugates-confederates-long.mp4,36
666,/media/dunniewassals-scandalisers-short.mp4,22
1812,/media/dunniewassals-scandalisers-long.mp4,47
1809,/media/apocopation-crania-short.mp4,17
1356,/videos/2020-02-04/apocopation-crania-long.mp4,50
696,/root/bucket1/begorra-hobdayed-short.mp4,23
500,/videos/2020-02-04/begorra-hobdayed-long.mp4,38
1058,/videos/2020-02-04/resorbence-orf-short.mp4,28
1807,/media/resorbence-orf-long.mp4,37
970,/root/bucket1/augmenter-slaveholders-short.mp4,26
253,/root/bucket5/augmenter-slaveholders-long.mp4,49
537,/root/bucket3/possessiveness-dogmatisms-short.mp4,14
1782,/media/possessiveness-dogmatisms-long.mp4,49
398,/root/bucket5/actins-runkled-short.mp4,6
1697,/root/bucket4/actins-runkled-long.mp4,34
4,/root/bucket3/phycocyanin-meritocratic-short.mp4,20
1525,/root/bucket1/phycocyanin-meritocratic-long.mp4,54
1535,/videos/2020-02-02/zoospore-masculy-short.mp4,19
1998,/root/bucket1/zoospore-masculy-long.mp4,31
1272,/videos/2020-02-01/unlet-neurulas-short.mp4,25
927,/root/bucket1/unlet-neurulas-long.mp4,51
1908,/videos/2020-02-04/synthesised-nontaxes-short.mp4,13
580,/media/synthesised-nontaxes-long.mp4,40
968,/videos/2020-02-01/spikers-motherworts-short.mp4,22
851,/videos/2020-02-02/spikers-motherworts-long.mp4,33
90,/videos/2020-02-04/discrowned-topophilias-short.mp4,21
1765,/videos/2020-02-03/discrowned-topophilias-long.mp4,57
681,/root/bucket3/reinvestment-changa-short.mp4,25
196,/videos/2020-02-01/reinvestment-changa-long.mp4,37
1758,/videos/2020-02-03/subnets-wartweed-short.mp4,29
1638,/root/bucket4/subnets-wartweed-long.mp4,55
645,/videos/2020-02-03/sodain-delimiter-short.mp4,21
1382,/videos/2020-02-04/sodain-delimiter-long.mp4,34
971,/videos/2020-02-03/egressing-destructs-short.mp4,14
144,/root/bucket2/egressing-destructs-long.mp4,55
445,/media/switchier-catalyst-short.mp4,16
523,/root/bucket1/switchier-catalyst-long.mp4,28
1726,/root/bucket3/harshed-watchboxes-short.mp4,29
1162,/root/bucket4/harshed-watchboxes-long.mp4,41
1181,/media/hemophilias-knots-short.mp4,27
